"","site","transect","observer","common.name","species","size_class","year","Count","area","zone","vis_m","taxa"
"25614","Cape Alava",1,"Steve Lonhart",NA,"SENE","small",2016,0,"W","5",3,"SENEyoy"
"25615","Cape Alava",1,"Steve Lonhart",NA,"SENE","large",2016,0,"W","5",3,"SENE"
"25616","Cape Alava",2,"Greg Williams",NA,"SENE","small",2016,0,"W","10",3,"SENEyoy"
"25617","Cape Alava",2,"Greg Williams",NA,"SENE","large",2016,0,"W","10",3,"SENE"
"25618","Cape Alava",2,"Steve Lonhart",NA,"SENE","small",2016,0,"W","5",3,"SENEyoy"
"25619","Cape Alava",2,"Steve Lonhart",NA,"SENE","large",2016,0,"W","5",3,"SENE"
"25620","Cape Alava",3,"Greg Williams",NA,"SENE","small",2016,0,"W","10",3,"SENEyoy"
"25621","Cape Alava",3,"Greg Williams",NA,"SENE","large",2016,0,"W","10",3,"SENE"
"25622","Cape Alava",3,"Steve Lonhart",NA,"SENE","small",2016,0,"W","5",3,"SENEyoy"
"25623","Cape Alava",3,"Steve Lonhart",NA,"SENE","large",2016,0,"W","5",3,"SENE"
"25624","Cape Alava",4,"Greg Williams",NA,"SENE","small",2016,0,"W","10",3,"SENEyoy"
"25625","Cape Alava",4,"Greg Williams",NA,"SENE","large",2016,0,"W","10",3,"SENE"
"25626","Cape Alava",4,"Steve Lonhart",NA,"SENE","small",2016,0,"W","5",3,"SENEyoy"
"25627","Cape Alava",4,"Steve Lonhart",NA,"SENE","large",2016,0,"W","5",3,"SENE"
"25628","Cape Alava",5,"Greg Williams",NA,"SENE","small",2016,0,"W","10",3,"SENEyoy"
"25629","Cape Alava",5,"Greg Williams",NA,"SENE","large",2016,0,"W","10",3,"SENE"
"25630","Cape Alava",5,"Steve Lonhart",NA,"SENE","small",2016,0,"W","5",3,"SENEyoy"
"25631","Cape Alava",5,"Steve Lonhart",NA,"SENE","large",2016,0,"W","5",3,"SENE"
"25632","Cape Alava",6,"Greg Williams",NA,"SENE","small",2016,0,"W","10",3,"SENEyoy"
"25633","Cape Alava",6,"Greg Williams",NA,"SENE","large",2016,0,"W","10",3,"SENE"
"25634","Cape Alava",6,"Steve Lonhart",NA,"SENE","small",2016,0,"W","5",3,"SENEyoy"
"25635","Cape Alava",6,"Steve Lonhart",NA,"SENE","large",2016,0,"W","5",3,"SENE"
"25636","Cape Johnson",1,"Greg Williams",NA,"SENE","small",2016,0,"S","10",2,"SENEyoy"
"25637","Cape Johnson",1,"Greg Williams",NA,"SENE","large",2016,0,"S","10",2,"SENE"
"25638","Cape Johnson",1,"Steve Lonhart",NA,"SENE","small",2016,0,"S","5",2,"SENEyoy"
"25639","Cape Johnson",1,"Steve Lonhart",NA,"SENE","large",2016,0,"S","5",2,"SENE"
"25640","Cape Johnson",2,"Greg Williams",NA,"SENE","small",2016,0,"S","10",2,"SENEyoy"
"25641","Cape Johnson",2,"Greg Williams",NA,"SENE","large",2016,0,"S","10",2,"SENE"
"25642","Cape Johnson",2,"Steve Lonhart",NA,"SENE","small",2016,0,"S","5",2,"SENEyoy"
"25643","Cape Johnson",2,"Steve Lonhart",NA,"SENE","large",2016,0,"S","5",2,"SENE"
"25644","Cape Johnson",3,"Greg Williams",NA,"SENE","small",2016,0,"S","10",2,"SENEyoy"
"25645","Cape Johnson",3,"Greg Williams",NA,"SENE","large",2016,0,"S","10",2,"SENE"
"25646","Cape Johnson",3,"Steve Lonhart",NA,"SENE","small",2016,0,"S","5",2,"SENEyoy"
"25647","Cape Johnson",3,"Steve Lonhart",NA,"SENE","large",2016,0,"S","5",2,"SENE"
"25648","Cape Johnson",4,"Greg Williams",NA,"SENE","small",2016,0,"S","10",2,"SENEyoy"
"25649","Cape Johnson",4,"Greg Williams",NA,"SENE","large",2016,0,"S","10",2,"SENE"
"25650","Cape Johnson",4,"Steve Lonhart",NA,"SENE","small",2016,0,"S","5",2,"SENEyoy"
"25651","Cape Johnson",4,"Steve Lonhart",NA,"SENE","large",2016,0,"S","5",2,"SENE"
"25652","Cape Johnson",5,"Greg Williams",NA,"SENE","small",2016,0,"S","10",2,"SENEyoy"
"25653","Cape Johnson",5,"Greg Williams",NA,"SENE","large",2016,0,"S","10",2,"SENE"
"25654","Cape Johnson",6,"Greg Williams",NA,"SENE","small",2016,0,"S","10",2,"SENEyoy"
"25655","Cape Johnson",6,"Greg Williams",NA,"SENE","large",2016,0,"S","10",2,"SENE"
"25656","Destruction Island",1,"Greg Williams",NA,"SENE","small",2016,0,"N","10",2,"SENEyoy"
"25657","Destruction Island",1,"Greg Williams",NA,"SENE","large",2016,0,"N","10",2,"SENE"
"25658","Destruction Island",2,"Greg Williams",NA,"SENE","small",2016,0,"N","10",2,"SENEyoy"
"25659","Destruction Island",2,"Greg Williams",NA,"SENE","large",2016,0,"N","10",2,"SENE"
"25660","Destruction Island",3,"Greg Williams",NA,"SENE","small",2016,0,"N","10",2,"SENEyoy"
"25661","Destruction Island",3,"Greg Williams",NA,"SENE","large",2016,0,"N","10",2,"SENE"
"25662","Neah Bay",1,"Greg Williams",NA,"SENE","small",2016,0,"N","10",3.3,"SENEyoy"
"25663","Neah Bay",1,"Greg Williams",NA,"SENE","large",2016,0,"N","10",3.3,"SENE"
"25664","Neah Bay",1,"Steve Lonhart",NA,"SENE","small",2016,0,"N","5",2,"SENEyoy"
"25665","Neah Bay",1,"Steve Lonhart",NA,"SENE","large",2016,0,"N","5",2,"SENE"
"25666","Neah Bay",2,"Greg Williams",NA,"SENE","small",2016,0,"N","10",3.3,"SENEyoy"
"25667","Neah Bay",2,"Greg Williams",NA,"SENE","large",2016,0,"N","10",3.3,"SENE"
"25668","Neah Bay",2,"Steve Lonhart",NA,"SENE","small",2016,0,"N","5",2,"SENEyoy"
"25669","Neah Bay",2,"Steve Lonhart",NA,"SENE","large",2016,0,"N","5",2,"SENE"
"25670","Neah Bay",3,"Greg Williams",NA,"SENE","small",2016,0,"N","10",3.3,"SENEyoy"
"25671","Neah Bay",3,"Greg Williams",NA,"SENE","large",2016,0,"N","10",3.3,"SENE"
"25672","Neah Bay",3,"Steve Lonhart",NA,"SENE","small",2016,0,"N","5",2,"SENEyoy"
"25673","Neah Bay",3,"Steve Lonhart",NA,"SENE","large",2016,0,"N","5",2,"SENE"
"25674","Neah Bay",4,"Greg Williams",NA,"SENE","small",2016,0,"N","10",3.3,"SENEyoy"
"25675","Neah Bay",4,"Greg Williams",NA,"SENE","large",2016,0,"N","10",3.3,"SENE"
"25676","Neah Bay",4,"Steve Lonhart",NA,"SENE","small",2016,0,"N","5",2,"SENEyoy"
"25677","Neah Bay",4,"Steve Lonhart",NA,"SENE","large",2016,0,"N","5",2,"SENE"
"25678","Neah Bay",5,"Greg Williams",NA,"SENE","small",2016,0,"N","10",3.3,"SENEyoy"
"25679","Neah Bay",5,"Greg Williams",NA,"SENE","large",2016,0,"N","10",3.3,"SENE"
"25680","Neah Bay",6,"Greg Williams",NA,"SENE","small",2016,0,"N","10",3.3,"SENEyoy"
"25681","Neah Bay",6,"Greg Williams",NA,"SENE","large",2016,0,"N","10",3.3,"SENE"
"25682","Tatoosh Island",1,"Greg Williams",NA,"SENE","small",2016,0,"N","10",5,"SENEyoy"
"25683","Tatoosh Island",1,"Greg Williams",NA,"SENE","large",2016,0,"N","10",5,"SENE"
"25684","Tatoosh Island",1,"Steve Lonhart",NA,"SENE","small",2016,0,"N","5",3,"SENEyoy"
"25685","Tatoosh Island",1,"Steve Lonhart",NA,"SENE","large",2016,0,"N","5",3,"SENE"
"25686","Tatoosh Island",2,"Greg Williams",NA,"SENE","small",2016,0,"N","10",5,"SENEyoy"
"25687","Tatoosh Island",2,"Greg Williams",NA,"SENE","large",2016,0,"N","10",5,"SENE"
"25688","Tatoosh Island",2,"Steve Lonhart",NA,"SENE","small",2016,0,"N","5",3,"SENEyoy"
"25689","Tatoosh Island",2,"Steve Lonhart",NA,"SENE","large",2016,0,"N","5",3,"SENE"
"25690","Tatoosh Island",3,"Greg Williams",NA,"SENE","small",2016,0,"N","10",5,"SENEyoy"
"25691","Tatoosh Island",3,"Greg Williams",NA,"SENE","large",2016,0,"N","10",5,"SENE"
"25692","Tatoosh Island",3,"Steve Lonhart",NA,"SENE","small",2016,0,"N","5",3.7,"SENEyoy"
"25693","Tatoosh Island",3,"Steve Lonhart",NA,"SENE","large",2016,0,"N","5",3.7,"SENE"
"25694","Tatoosh Island",4,"Greg Williams",NA,"SENE","small",2016,0,"N","10",5,"SENEyoy"
"25695","Tatoosh Island",4,"Greg Williams",NA,"SENE","large",2016,0,"N","10",5,"SENE"
"25696","Tatoosh Island",4,"Steve Lonhart",NA,"SENE","small",2016,0,"N","5",3.7,"SENEyoy"
"25697","Tatoosh Island",4,"Steve Lonhart",NA,"SENE","large",2016,0,"N","5",3.7,"SENE"
"25698","Cape Alava",1,"Kelly Andrews",NA,"SENE","small",2017,0,"W","10",2.5,"SENEyoy"
"25699","Cape Alava",1,"Kelly Andrews",NA,"SENE","large",2017,0,"W","10",2.5,"SENE"
"25700","Cape Alava",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"W","5",2.5,"SENEyoy"
"25701","Cape Alava",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"W","5",2.5,"SENE"
"25702","Cape Alava",2,"Kelly Andrews",NA,"SENE","small",2017,0,"W","10",2.5,"SENEyoy"
"25703","Cape Alava",2,"Kelly Andrews",NA,"SENE","large",2017,0,"W","10",2.5,"SENE"
"25704","Cape Alava",2,"Nick Tolimieri",NA,"SENE","small",2017,0,"W","5",2.5,"SENEyoy"
"25705","Cape Alava",2,"Nick Tolimieri",NA,"SENE","large",2017,0,"W","5",2.5,"SENE"
"25706","Cape Alava",3,"Kelly Andrews",NA,"SENE","small",2017,0,"W","10",2.5,"SENEyoy"
"25707","Cape Alava",3,"Kelly Andrews",NA,"SENE","large",2017,0,"W","10",2.5,"SENE"
"25708","Cape Alava",3,"Nick Tolimieri",NA,"SENE","small",2017,0,"W","5",3.2,"SENEyoy"
"25709","Cape Alava",3,"Nick Tolimieri",NA,"SENE","large",2017,0,"W","5",3.2,"SENE"
"25710","Cape Alava",4,"Kelly Andrews",NA,"SENE","small",2017,0,"W","10",2.5,"SENEyoy"
"25711","Cape Alava",4,"Kelly Andrews",NA,"SENE","large",2017,1,"W","10",2.5,"SENE"
"25712","Cape Alava",4,"Nick Tolimieri",NA,"SENE","small",2017,0,"W","5",3.2,"SENEyoy"
"25713","Cape Alava",4,"Nick Tolimieri",NA,"SENE","large",2017,0,"W","5",3.2,"SENE"
"25714","Cape Alava",5,"Kelly Andrews",NA,"SENE","small",2017,0,"W","10",2.5,"SENEyoy"
"25715","Cape Alava",5,"Kelly Andrews",NA,"SENE","large",2017,0,"W","10",2.5,"SENE"
"25716","Cape Alava",1,"Kelly Andrews",NA,"SENE","small",2017,0,"E","10",2.5,"SENEyoy"
"25717","Cape Alava",1,"Kelly Andrews",NA,"SENE","large",2017,0,"E","10",2.5,"SENE"
"25718","Cape Alava",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"E","5",2.8,"SENEyoy"
"25719","Cape Alava",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"E","5",2.8,"SENE"
"25720","Cape Alava",2,"Kelly Andrews",NA,"SENE","small",2017,0,"E","10",2.5,"SENEyoy"
"25721","Cape Alava",2,"Kelly Andrews",NA,"SENE","large",2017,0,"E","10",2.5,"SENE"
"25722","Cape Alava",2,"Nick Tolimieri",NA,"SENE","small",2017,0,"E","5",3,"SENEyoy"
"25723","Cape Alava",2,"Nick Tolimieri",NA,"SENE","large",2017,0,"E","5",3,"SENE"
"25724","Cape Alava",3,"Kelly Andrews",NA,"SENE","small",2017,0,"E","10",2.5,"SENEyoy"
"25725","Cape Alava",3,"Kelly Andrews",NA,"SENE","large",2017,0,"E","10",2.5,"SENE"
"25726","Cape Alava",3,"Nick Tolimieri",NA,"SENE","small",2017,0,"E","5",2.5,"SENEyoy"
"25727","Cape Alava",3,"Nick Tolimieri",NA,"SENE","large",2017,0,"E","5",2.5,"SENE"
"25728","Cape Alava",4,"Nick Tolimieri",NA,"SENE","small",2017,0,"E","5",3,"SENEyoy"
"25729","Cape Alava",4,"Nick Tolimieri",NA,"SENE","large",2017,0,"E","5",3,"SENE"
"25730","Cape Alava",5,"Kelly Andrews",NA,"SENE","small",2017,0,"E","10",2.5,"SENEyoy"
"25731","Cape Alava",5,"Kelly Andrews",NA,"SENE","large",2017,0,"E","10",2.5,"SENE"
"25732","Cape Alava",6,"Kelly Andrews",NA,"SENE","small",2017,0,"E","10",2.5,"SENEyoy"
"25733","Cape Alava",6,"Kelly Andrews",NA,"SENE","large",2017,0,"E","10",2.5,"SENE"
"25734","Cape Johnson",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","10",2,"SENEyoy"
"25735","Cape Johnson",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","10",2,"SENE"
"25736","Cape Johnson",2,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","10",2,"SENEyoy"
"25737","Cape Johnson",2,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","10",2,"SENE"
"25738","Cape Johnson",3,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","10",2,"SENEyoy"
"25739","Cape Johnson",3,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","10",2,"SENE"
"25740","Cape Johnson",4,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","10",2,"SENEyoy"
"25741","Cape Johnson",4,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","10",2,"SENE"
"25742","Cape Johnson",1,"Steve Lonhart",NA,"SENE","small",2017,0,"N","5",2.1,"SENEyoy"
"25743","Cape Johnson",1,"Steve Lonhart",NA,"SENE","large",2017,0,"N","5",2.1,"SENE"
"25744","Cape Johnson",2,"Steve Lonhart",NA,"SENE","small",2017,0,"N","5",2.1,"SENEyoy"
"25745","Cape Johnson",2,"Steve Lonhart",NA,"SENE","large",2017,0,"N","5",2.1,"SENE"
"25746","Cape Johnson",3,"Steve Lonhart",NA,"SENE","small",2017,0,"N","5",2.1,"SENEyoy"
"25747","Cape Johnson",3,"Steve Lonhart",NA,"SENE","large",2017,0,"N","5",2.1,"SENE"
"25748","Cape Johnson",4,"Steve Lonhart",NA,"SENE","small",2017,0,"N","5",2.1,"SENEyoy"
"25749","Cape Johnson",4,"Steve Lonhart",NA,"SENE","large",2017,0,"N","5",2.1,"SENE"
"25750","Cape Johnson",5,"Steve Lonhart",NA,"SENE","small",2017,0,"N","5",2.1,"SENEyoy"
"25751","Cape Johnson",5,"Steve Lonhart",NA,"SENE","large",2017,0,"N","5",2.1,"SENE"
"25752","Destruction Island",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",2.3,"SENEyoy"
"25753","Destruction Island",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",2.3,"SENE"
"25754","Destruction Island",2,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",2.2,"SENEyoy"
"25755","Destruction Island",2,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",2.2,"SENE"
"25756","Destruction Island",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",2.2,"SENEyoy"
"25757","Destruction Island",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",2.2,"SENE"
"25758","Destruction Island",4,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",2.1,"SENEyoy"
"25759","Destruction Island",4,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",2.1,"SENE"
"25760","Neah Bay",1,"Kelly Andrews",NA,"SENE","small",2017,0,"N","10",5,"SENEyoy"
"25761","Neah Bay",1,"Kelly Andrews",NA,"SENE","large",2017,0,"N","10",5,"SENE"
"25762","Neah Bay",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",2.6,"SENEyoy"
"25763","Neah Bay",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",2.6,"SENE"
"25764","Neah Bay",2,"Kelly Andrews",NA,"SENE","small",2017,0,"N","10",5,"SENEyoy"
"25765","Neah Bay",2,"Kelly Andrews",NA,"SENE","large",2017,0,"N","10",5,"SENE"
"25766","Neah Bay",2,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",2.8,"SENEyoy"
"25767","Neah Bay",2,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",2.8,"SENE"
"25768","Neah Bay",3,"Kelly Andrews",NA,"SENE","small",2017,0,"N","10",4,"SENEyoy"
"25769","Neah Bay",3,"Kelly Andrews",NA,"SENE","large",2017,0,"N","10",4,"SENE"
"25770","Neah Bay",3,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",4.5,"SENEyoy"
"25771","Neah Bay",3,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",4.5,"SENE"
"25772","Neah Bay",4,"Kelly Andrews",NA,"SENE","small",2017,0,"N","10",3.5,"SENEyoy"
"25773","Neah Bay",4,"Kelly Andrews",NA,"SENE","large",2017,0,"N","10",3.5,"SENE"
"25774","Neah Bay",4,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",2.6,"SENEyoy"
"25775","Neah Bay",4,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",2.6,"SENE"
"25776","Neah Bay",1,"Kelly Andrews",NA,"SENE","small",2017,0,"S","10",2.5,"SENEyoy"
"25777","Neah Bay",1,"Kelly Andrews",NA,"SENE","large",2017,0,"S","10",2.5,"SENE"
"25778","Neah Bay",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",2.5,"SENEyoy"
"25779","Neah Bay",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",2.5,"SENE"
"25780","Neah Bay",2,"Kelly Andrews",NA,"SENE","small",2017,0,"S","10",2.8,"SENEyoy"
"25781","Neah Bay",2,"Kelly Andrews",NA,"SENE","large",2017,0,"S","10",2.8,"SENE"
"25782","Neah Bay",2,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",2.5,"SENEyoy"
"25783","Neah Bay",2,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",2.5,"SENE"
"25784","Neah Bay",3,"Kelly Andrews",NA,"SENE","small",2017,0,"S","10",2.5,"SENEyoy"
"25785","Neah Bay",3,"Kelly Andrews",NA,"SENE","large",2017,0,"S","10",2.5,"SENE"
"25786","Neah Bay",3,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",2,"SENEyoy"
"25787","Neah Bay",3,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",2,"SENE"
"25788","Neah Bay",4,"Kelly Andrews",NA,"SENE","small",2017,0,"S","10",2.5,"SENEyoy"
"25789","Neah Bay",4,"Kelly Andrews",NA,"SENE","large",2017,0,"S","10",2.5,"SENE"
"25790","Neah Bay",4,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",2,"SENEyoy"
"25791","Neah Bay",4,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",2,"SENE"
"25792","Tatoosh Island",1,"Jameal Samhouri",NA,"SENE","small",2017,0,"N","10",6.7,"SENEyoy"
"25793","Tatoosh Island",1,"Jameal Samhouri",NA,"SENE","large",2017,0,"N","10",6.7,"SENE"
"25794","Tatoosh Island",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",8,"SENEyoy"
"25795","Tatoosh Island",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",8,"SENE"
"25796","Tatoosh Island",2,"Jameal Samhouri",NA,"SENE","small",2017,0,"N","10",6.7,"SENEyoy"
"25797","Tatoosh Island",2,"Jameal Samhouri",NA,"SENE","large",2017,0,"N","10",6.7,"SENE"
"25798","Tatoosh Island",2,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",7.7,"SENEyoy"
"25799","Tatoosh Island",2,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",7.7,"SENE"
"25800","Tatoosh Island",3,"Jameal Samhouri",NA,"SENE","small",2017,0,"N","10",6.7,"SENEyoy"
"25801","Tatoosh Island",3,"Jameal Samhouri",NA,"SENE","large",2017,0,"N","10",6.7,"SENE"
"25802","Tatoosh Island",3,"Nick Tolimieri",NA,"SENE","small",2017,0,"N","5",7.7,"SENEyoy"
"25803","Tatoosh Island",3,"Nick Tolimieri",NA,"SENE","large",2017,0,"N","5",7.7,"SENE"
"25804","Tatoosh Island",4,"Jameal Samhouri",NA,"SENE","small",2017,0,"N","10",6.7,"SENEyoy"
"25805","Tatoosh Island",4,"Jameal Samhouri",NA,"SENE","large",2017,0,"N","10",6.7,"SENE"
"25806","Tatoosh Island",1,"Jameal Samhouri",NA,"SENE","small",2017,0,"S","10",5,"SENEyoy"
"25807","Tatoosh Island",1,"Jameal Samhouri",NA,"SENE","large",2017,0,"S","10",5,"SENE"
"25808","Tatoosh Island",1,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",7.6,"SENEyoy"
"25809","Tatoosh Island",1,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",7.6,"SENE"
"25810","Tatoosh Island",2,"Jameal Samhouri",NA,"SENE","small",2017,0,"S","10",5,"SENEyoy"
"25811","Tatoosh Island",2,"Jameal Samhouri",NA,"SENE","large",2017,0,"S","10",5,"SENE"
"25812","Tatoosh Island",2,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",9.1,"SENEyoy"
"25813","Tatoosh Island",2,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",9.1,"SENE"
"25814","Tatoosh Island",3,"Jameal Samhouri",NA,"SENE","small",2017,0,"S","10",5.5,"SENEyoy"
"25815","Tatoosh Island",3,"Jameal Samhouri",NA,"SENE","large",2017,0,"S","10",5.5,"SENE"
"25816","Tatoosh Island",3,"Nick Tolimieri",NA,"SENE","small",2017,0,"S","5",8.3,"SENEyoy"
"25817","Tatoosh Island",3,"Nick Tolimieri",NA,"SENE","large",2017,0,"S","5",8.3,"SENE"
"25818","Cape Alava",1,"Joe Mangiafico",NA,"SENE","small",2018,0,"E","10",6,"SENEyoy"
"25819","Cape Alava",1,"Joe Mangiafico",NA,"SENE","large",2018,0,"E","10",6,"SENE"
"25820","Cape Alava",1,"Joe Mangiafico",NA,"SENE","small",2018,0,"E","5",4.5,"SENEyoy"
"25821","Cape Alava",1,"Joe Mangiafico",NA,"SENE","large",2018,0,"E","5",4.5,"SENE"
"25822","Cape Alava",2,"Joe Mangiafico",NA,"SENE","small",2018,0,"E","10",6,"SENEyoy"
"25823","Cape Alava",2,"Joe Mangiafico",NA,"SENE","large",2018,0,"E","10",6,"SENE"
"25824","Cape Alava",2,"Joe Mangiafico",NA,"SENE","small",2018,0,"E","5",4.5,"SENEyoy"
"25825","Cape Alava",2,"Joe Mangiafico",NA,"SENE","large",2018,0,"E","5",4.5,"SENE"
"25826","Cape Alava",3,"Joe Mangiafico",NA,"SENE","small",2018,0,"E","10",6,"SENEyoy"
"25827","Cape Alava",3,"Joe Mangiafico",NA,"SENE","large",2018,0,"E","10",6,"SENE"
"25828","Cape Alava",3,"Joe Mangiafico",NA,"SENE","small",2018,0,"E","5",5,"SENEyoy"
"25829","Cape Alava",3,"Joe Mangiafico",NA,"SENE","large",2018,0,"E","5",5,"SENE"
"25830","Cape Alava",4,"Joe Mangiafico",NA,"SENE","small",2018,0,"E","10",6,"SENEyoy"
"25831","Cape Alava",4,"Joe Mangiafico",NA,"SENE","large",2018,0,"E","10",6,"SENE"
"25832","Cape Alava",4,"Joe Mangiafico",NA,"SENE","small",2018,0,"E","5",5,"SENEyoy"
"25833","Cape Alava",4,"Joe Mangiafico",NA,"SENE","large",2018,0,"E","5",5,"SENE"
"25834","Cape Alava",1,"Jameal Samhouri",NA,"SENE","small",2018,0,"W","10",4.2,"SENEyoy"
"25835","Cape Alava",1,"Jameal Samhouri",NA,"SENE","large",2018,0,"W","10",4.2,"SENE"
"25836","Cape Alava",1,"Joe Mangiafico",NA,"SENE","small",2018,0,"W","5",4.6,"SENEyoy"
"25837","Cape Alava",1,"Joe Mangiafico",NA,"SENE","large",2018,0,"W","5",4.6,"SENE"
"25838","Cape Alava",2,"Jameal Samhouri",NA,"SENE","small",2018,0,"W","10",5,"SENEyoy"
"25839","Cape Alava",2,"Jameal Samhouri",NA,"SENE","large",2018,0,"W","10",5,"SENE"
"25840","Cape Alava",2,"Joe Mangiafico",NA,"SENE","small",2018,0,"W","5",4.6,"SENEyoy"
"25841","Cape Alava",2,"Joe Mangiafico",NA,"SENE","large",2018,0,"W","5",4.6,"SENE"
"25842","Cape Alava",3,"Jameal Samhouri",NA,"SENE","small",2018,0,"W","10",5,"SENEyoy"
"25843","Cape Alava",3,"Jameal Samhouri",NA,"SENE","large",2018,0,"W","10",5,"SENE"
"25844","Cape Alava",3,"Joe Mangiafico",NA,"SENE","small",2018,0,"W","5",4.6,"SENEyoy"
"25845","Cape Alava",3,"Joe Mangiafico",NA,"SENE","large",2018,0,"W","5",4.6,"SENE"
"25846","Cape Alava",4,"Jameal Samhouri",NA,"SENE","small",2018,0,"W","10",5,"SENEyoy"
"25847","Cape Alava",4,"Jameal Samhouri",NA,"SENE","large",2018,0,"W","10",5,"SENE"
"25848","Cape Alava",4,"Joe Mangiafico",NA,"SENE","small",2018,0,"W","5",4.6,"SENEyoy"
"25849","Cape Alava",4,"Joe Mangiafico",NA,"SENE","large",2018,0,"W","5",4.6,"SENE"
"25850","Cape Johnson",1,"Greg Williams",NA,"SENE","small",2018,0,"N","5",3.5,"SENEyoy"
"25851","Cape Johnson",1,"Greg Williams",NA,"SENE","large",2018,0,"N","5",3.5,"SENE"
"25852","Cape Johnson",1,"Jameal Samhouri",NA,"SENE","small",2018,0,"N","10",2.3,"SENEyoy"
"25853","Cape Johnson",1,"Jameal Samhouri",NA,"SENE","large",2018,0,"N","10",2.3,"SENE"
"25854","Cape Johnson",2,"Greg Williams",NA,"SENE","small",2018,0,"N","5",3,"SENEyoy"
"25855","Cape Johnson",2,"Greg Williams",NA,"SENE","large",2018,0,"N","5",3,"SENE"
"25856","Cape Johnson",2,"Jameal Samhouri",NA,"SENE","small",2018,0,"N","10",2.7,"SENEyoy"
"25857","Cape Johnson",2,"Jameal Samhouri",NA,"SENE","large",2018,0,"N","10",2.7,"SENE"
"25858","Cape Johnson",3,"Greg Williams",NA,"SENE","small",2018,0,"N","5",2.5,"SENEyoy"
"25859","Cape Johnson",3,"Greg Williams",NA,"SENE","large",2018,0,"N","5",2.5,"SENE"
"25860","Cape Johnson",3,"Jameal Samhouri",NA,"SENE","small",2018,0,"N","10",2.8,"SENEyoy"
"25861","Cape Johnson",3,"Jameal Samhouri",NA,"SENE","large",2018,0,"N","10",2.8,"SENE"
"25862","Cape Johnson",4,"Greg Williams",NA,"SENE","small",2018,0,"N","5",2,"SENEyoy"
"25863","Cape Johnson",4,"Greg Williams",NA,"SENE","large",2018,0,"N","5",2,"SENE"
"25864","Neah Bay",1,"Joe Mangiafico",NA,"SENE","small",2018,0,"N","5",7,"SENEyoy"
"25865","Neah Bay",1,"Joe Mangiafico",NA,"SENE","large",2018,0,"N","5",7,"SENE"
"25866","Neah Bay",1,"Steve Lonhart",NA,"SENE","small",2018,0,"N","10",5,"SENEyoy"
"25867","Neah Bay",1,"Steve Lonhart",NA,"SENE","large",2018,0,"N","10",5,"SENE"
"25868","Neah Bay",2,"Joe Mangiafico",NA,"SENE","small",2018,0,"N","5",7,"SENEyoy"
"25869","Neah Bay",2,"Joe Mangiafico",NA,"SENE","large",2018,0,"N","5",7,"SENE"
"25870","Neah Bay",2,"Steve Lonhart",NA,"SENE","small",2018,0,"N","10",5,"SENEyoy"
"25871","Neah Bay",2,"Steve Lonhart",NA,"SENE","large",2018,0,"N","10",5,"SENE"
