entry order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,TRANSECT,SWATH WIDTH,HEADING,DEPTH (m),DEPTH (ft),SEGMENT,CLASSCODE,COUNT,METERS sampled,SIZE,cntrl_a,notes,DATA ENTTRY PROBLEMS,ORG_TYPE
5448,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,1,2,,,11,0-10m,EPIPRO,1,10,,,,,
5449,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,1,2,,,11,10-20m,HENLEV,1,10,,,,,
5450,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,1,2,,,11,10-20m,STYMON,2,10,,,,,
5451,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,1,2,,,11,20-30m,HENLEV,2,10,,,,,
5452,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,1,2,,,11,20-30m,LEPSPP,1,10,3,,,,
5453,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,1,2,,,11,20-30m,STYMON,1,10,,,,,
5454,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,2,2,,,11,0-10m,HENLEV,3,10,,,,,
5455,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,2,2,,,11,0-10m,JANFUS,1,10,,,,,
5456,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,2,2,,,11,10-20m,PELNOB,1,10,,,,,
5457,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,2,2,,,11,20-30m,NO_ORG,,10,,,,,
5458,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,3,2,,,14,0-10m,NO_ORG,,10,,,,,
5459,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,3,2,,,14,10-20m,HENLEV,1,10,,,,,
5460,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,3,2,,,14,20-30m,NO_ORG,,10,,,,,
5461,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,0-10m,STYMON,1,10,,,,,
5462,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,10-20m,HENLEV,3,10,,,,,
5463,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,10-20m,URTSPP,3,10,,,,,
5464,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,10-20m,ACAHUD,1,10,,,,,
5465,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,10-20m,ACMMIT,1,10,,,,,
5466,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,10-20m,TRICAT,1,10,,,,,
5467,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,10-20m,STYMON,2,10,,,,,
5468,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,20-30m,LEPSPP,1,10,4,,,,
5469,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,20-30m,DIRALB,1,10,,,,,
5470,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,20-30m,DIOASP,1,10,,,,,
5471,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,5,4,2,,,13,20-30m,STYMON,2,10,,,,,
5472,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,1,2,,,18,0-10m,NUCLAM,1,10,,,,,
5473,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,1,2,,,18,0-10m,ACMMIT,2,10,,,,,
5474,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,1,2,,,18,10-20m,JANFUS,1,10,,,,,
5475,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,1,2,,,18,20-30m,HENLEV,2,10,,,,,
5476,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,1,2,,,18,20-30m,ACMMIT,1,10,,,,,
5477,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,1,2,,,18,20-30m,STYMON,1,10,,,,,
5478,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,2,2,,,17,0-10m,HENLEV,1,10,,,,,
5479,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,2,2,,,17,0-10m,ACMMIT,2,10,,,,,
5480,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,2,2,,,17,10-20m,HENLEV,2,10,,,,,
5481,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,2,2,,,17,10-20m,STYMON,4,10,,,,,
5482,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,2,2,,,17,20-30m,DIRALB,3,10,,,,,
5483,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,2,2,,,17,20-30m,STYMON,4,10,,,,,
5484,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,0-10m,HENLEV,1,10,,,,,
5485,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,0-10m,LIRDIR,1,10,,,,,
5486,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,0-10m,DIRALB,2,10,,,,,
5487,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,10-20m,DERIMB,1,10,,,,,
5488,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,10-20m,HENLEV,1,10,,,,,
5489,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,10-20m,JANFUS,1,10,,,,,
5490,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,10-20m,STYMON,6,10,,,,,
5491,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,20-30m,ACMMIT,2,10,,,,,
5492,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,3,2,,,17,20-30m,STYMON,3,10,,,,,
5493,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,4,2,,,16,0-10m,NO_ORG,,10,,,,,
5494,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,4,2,,,16,10-20m,STYMON,1,10,,,,,
5495,2019,7,22,Cape Johnson,Kinsey Frick,Ole Shelton,N,10,4,2,,,16,20-30m,HENLEV,1,10,,,,,
5496,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,0-10m,HENLEV,1,10,5,,,,
5497,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,0-10m,LEPSPP,2,10,3,,,,
5498,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,0-10m,LEPSPP,1,10,2,,,,
5499,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,0-10m,URTSPP,2,10,,,,,
5500,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,0-10m,CUCMIN,1,10,,,,,
5501,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,0-10m,STYMON,1,10,,,,,
5502,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,0-10m,DORODH,2,10,,,,,
5503,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,10-20m,LEPSPP,2,10,4,,,,
5504,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,10-20m,LEPSPP,1,10,2,,,,
5505,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,10-20m,CUCMIN,5,10,,,,,
5506,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,10-20m,SCYDEC,1,10,,,,,
5507,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,10-20m,STYMON,8,10,,,,,
5508,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,20-30m,DERIMB,1,10,,,,,
5509,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,20-30m,HENLEV,1,10,,,,,
5510,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,20-30m,LEPSPP,1,10,,,,,
5511,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,20-30m,URTSPP,1,10,,,,,
5512,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,20-30m,CUCMIN,4,10,,,,,
5513,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,20-30m,CHITON,1,10,,,,,
5514,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,20-30m,STYMON,2,10,,,,,
5515,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,1,2,,,19,20-30m,DORODH,2,10,,,,,
5516,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,0-10m,DERIMB,1,10,,,,,
5517,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,0-10m,HENLEV,2,10,2,,,,
5518,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,0-10m,HENLEV,2,10,3,,,,
5519,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,0-10m,LEPSPP,2,10,,,,,
5520,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,0-10m,URTSPP,1,10,,,,,
5521,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,0-10m,ANTXAN,1,10,,,,,
5522,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,0-10m,CUCMIN,3,10,,,,,
5523,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,DERIMB,2,10,12,,,,
5524,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,HENLEV,4,10,,,,,
5525,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,HENLEV,1,10,5,,,,
5526,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,HENLEV,1,10,1,,,,
5527,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,LEPSPP,1,10,3,,,,
5528,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,LEPSPP,1,10,,,,,
5529,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,URTSPP,1,10,,,,,
5530,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,CUCMIN,4,10,,,,,
5531,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,ACAHUD,1,10,,,,,
5532,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,10-20m,STYMON,3,10,,,,,
5533,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,20-30m,HENLEV,1,10,1,,,,
5534,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,20-30m,LEPSPP,1,10,3,,,,
5535,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,20-30m,LEPSPP,1,10,2,,,,
5536,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,20-30m,CUCMIN,2,10,,,,,
5537,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,20-30m,TEGSPP,1,10,,,,,
5538,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,2,2,,,19,20-30m,STYMON,1,10,,,,,
5539,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,0-10m,LEPSPP,1,10,3,,,,
5540,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,0-10m,CUCMIN,1,10,,,,,
5541,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,0-10m,CERFOL,1,10,,,,,
5542,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,0-10m,DIRALB,1,10,,,,,
5543,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,0-10m,STYMON,2,10,,,,,
5544,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,0-10m,BALNUB,1,10,,,,,
5545,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,10-20m,HENLEV,3,10,,,,,
5546,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,10-20m,LEPSPP,1,10,3,,,,
5547,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,10-20m,LEPSPP,1,10,2,,,,
5548,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,10-20m,STYMON,5,10,,,,,
5549,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,20-30m,HENLEV,2,10,,,,,
5550,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,20-30m,CUCMIN,1,10,,,,,
5551,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,20-30m,CRYSTE,1,10,,,,,
5552,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,20-30m,CERFOL,1,10,,,,,
5553,2019,7,22,Cape Johnson,Nick Tolimieri,Gary Longo,S,10,3,2,,,18,20-30m,DORODH,1,10,,,,,
5554,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,DERIMB,1,10,4,,,,
5555,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,DERIMB,1,10,7,,,,
5556,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,HENLEV,7,10,,,,,
5557,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,MESFRA,1,10,7,,,,
5558,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,NUCLAM,1,10,,,,,
5559,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,CHITON,1,10,,,,,
5560,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,CERFOL,2,10,,,,,
5561,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,STYMON,3,10,,,,,
5562,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,0-10m,BALNUB,1,10,,,,,
5563,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,DERIMB,2,10,8,,,,
5564,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,HENLEV,9,10,,,,,
5565,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,STRPUR,2,10,12,,probably diameter with spines,,
5566,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,MESFRA,1,10,5,,,,
5567,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,CRAGIG,2,10,,,,,
5568,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,CERFOL,7,10,,,,,
5569,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,PELNOB,1,10,,,,,
5570,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,STYMON,1,10,,,,,
5571,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,10-20m,DIRALB,1,10,,,,,
5572,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,DERIMB,1,10,6,,,,
5573,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,DERIMB,1,10,7,,,,
5574,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,HENLEV,3,10,,,,,
5575,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,PISOCH,1,10,10,,,,
5576,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,EPIPRO,1,10,,,,,
5577,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,MESFRA,1,10,,,,,
5578,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,CUCMIN,1,10,,,,,
5579,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,PARCAL,1,10,,,,,
5580,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,SCYDEC,1,10,,,,,
5581,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,DIOASP,2,10,,,,,
5582,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,CHITON,1,10,,,,,
5583,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,CERFOL,3,10,,,,,
5584,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,1,2,,,30,20-30m,PAGSPP,1,10,,,,,
5585,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,HENLEV,3,10,,,,,
5586,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,ANTXAN,1,10,,,,,
5587,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,STRPUR,2,10,7,,,,
5588,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,CUCMIN,3,10,,,,,
5589,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,CANSPP,2,10,,,,,
5590,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,CRAARB,2,10,,,,,
5591,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,CHITON,1,10,,,,,
5592,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,CERFOL,2,10,,,,,
5593,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,PAGSPP,3,10,,,,,
5594,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,0-10m,TEGSPP,2,10,,,,,
5595,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,10-20m,HENLEV,7,10,,,,,
5596,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,10-20m,MESFRA,1,10,7,,,,
5597,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,10-20m,CUCMIN,4,10,,,,,
5598,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,10-20m,CANSPP,3,10,,,,,
5599,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,10-20m,CERFOL,3,10,,,,,
5600,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,10-20m,STYMON,1,10,,,,,
5601,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,DERIMB,2,10,6,,,,
5602,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,HENLEV,5,10,,,,,
5603,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,EVATRO,1,10,5,,,,
5604,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,EVATRO,1,10,7,,,,
5605,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,EVATRO,1,10,,,,,
5606,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,CANSPP,2,10,,,,,
5607,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,CERFOL,13,10,,,,,
5608,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,STYMON,1,10,,,,,
5609,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,2,2,,,35,20-30m,ACAHUD,1,10,,,,,
5610,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,0-10m,DERIMB,1,10,8,,,,
5611,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,0-10m,HENLEV,1,10,,,,,
5612,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,0-10m,MESFRA,1,10,10,,,,
5613,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,0-10m,DIOASP,6,10,,,,,
5614,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,0-10m,CHITON,1,10,,,,,
5615,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,0-10m,CERFOL,9,10,,,,,
5616,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,0-10m,ACAHUD,2,10,,,,,
5617,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,DERIMB,1,10,6,,,,
5618,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,DERIMB,3,10,7,,,,
5619,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,DERIMB,1,10,12,,,,
5620,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,HENLEV,5,10,,,,,
5621,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,STRPUR,1,10,5,,,,
5622,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,STRPUR,1,10,6,,,,
5623,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,STRPUR,2,10,7,,,,
5624,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,STRPUR,1,10,9,,,,
5625,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,MESFRA,1,10,3,,,,
5626,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,MESFRA,3,10,5,,,,
5627,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,MESFRA,1,10,6,,,,
5628,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,MESFRA,2,10,7,,,,
5629,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,DIOASP,4,10,,,,,
5630,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,CHITON,2,10,,,,,
5631,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,CERFOL,2,10,,,,,
5632,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,10-20m,DORODH,2,10,,,,,
5633,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,DERIMB,1,10,4,,,,
5634,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,DERIMB,2,10,8,,,,
5635,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,DERIMB,1,10,10,,,,
5636,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,HENLEV,14,10,,,,,
5637,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,MESFRA,1,10,6,,,,
5638,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,MESFRA,1,10,8,,,,
5639,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,CRYSTE,1,10,,,,,
5640,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,CRAGIG,1,10,,,,,
5641,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,DIOASP,4,10,,,,,
5642,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,CHITON,1,10,,,,,
5643,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,CERFOL,5,10,,,,,
5644,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,DORODH,3,10,,,,,
5645,2019,7,23,Destruction Island,Nick Tolimieri,Genoa Sullaway,N,10,3,2,,,33,20-30m,BALNUB,6,10,,,,,
5646,2019,7,23,Destruction Island,Gary Longo,Steve Lonhart,N,5,1,2,,,17,0-10m,DERIMB,8,10,8,,,,
5647,2019,7,23,Destruction Island,Gary Longo,Steve Lonhart,N,5,1,2,,,17,0-10m,DERIMB,3,10,10,,,,
5648,2019,7,23,Destruction Island,Gary Longo,Steve Lonhart,N,5,1,2,,,17,0-10m,HENLEV,8,10,,,,,
5649,2019,7,23,Destruction Island,Gary Longo,Steve Lonhart,N,5,1,2,,,17,0-10m,PISOCH,5,10,14,,,,
