"year","site","transect","observer","species","zone","area","taxa","grp2","total.count","total.area","density"
2025,"Cape Alava",2,"Steve Lonhart","STARREC",10,"W","sea_star_YOY","STAR",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","STRDRO",10,"W","green urchin","URCHIN",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","STRPUR",10,"W","purple urchin","URCHIN",1,60,0.0166666666666667
2025,"Cape Alava",2,"Steve Lonhart","STYFOR",10,"W","Stylasterias","no",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","STYMON",10,"W","tunicate","no",53,60,0.883333333333333
2025,"Cape Alava",2,"Steve Lonhart","TEGSPP",10,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","TRICAT",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","UNIDSP",10,"W","mobile_invert","no",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","URTCRA",10,"W","anemone","no",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","URTLOF",10,"W","anemone","no",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","URTPIS",10,"W","anemone","no",0,60,0
2025,"Cape Alava",2,"Steve Lonhart","URTSPP",10,"W","anemone","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Kinsey Frick","ACAHUD",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","ACANAN",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","ACMMIT",5,"W","shelled gastropod","no",4,60,0.0666666666666667
2025,"Cape Alava",3,"Kinsey Frick","ANTELE",5,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","ANTXAN",5,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","BALNUB",5,"W","barnacle","no",575,60,9.58333333333333
2025,"Cape Alava",3,"Kinsey Frick","CADLUT",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CALANN",5,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CANORE",5,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CANSPP",5,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CERFOL",5,"W","shelled gastropod","no",4,60,0.0666666666666667
2025,"Cape Alava",3,"Kinsey Frick","CHITON",5,"W","chiton","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CLAMSP",5,"W","bivalve","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CRAARB",5,"W","sponge","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CRAGIG",5,"W","bivalve","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Kinsey Frick","CROPAP",5,"W","medium star","STAR",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CRYDEC",5,"W",NA,"no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CRYSIT",5,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CRYSTE",5,"W","chiton","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","CUCMIN",5,"W","cucumber","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","DERIMB",5,"W","leather star","STAR",7,60,0.116666666666667
2025,"Cape Alava",3,"Kinsey Frick","DIASAN",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","DIOASP",5,"W","shelled gastropod","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Kinsey Frick","DIRALB",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","DORODH",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","ENTDOF",5,"W","octopus","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","EPIPRO",5,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","EUPQUI",5,"W","cucumber","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","EVATRO",5,"W","large star","STAR",45.75,60,0.7625
2025,"Cape Alava",3,"Kinsey Frick","FUSORE",5,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","HALKAM",5,"W",NA,"no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","HENLEV",5,"W","blood star","STAR",2,60,0.0333333333333333
2025,"Cape Alava",3,"Kinsey Frick","HERCRA",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","JANFUS",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","LEPSPP",5,"W","brood star","STAR",2,60,0.0333333333333333
2025,"Cape Alava",3,"Kinsey Frick","LIMCOC",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","LIRDIR",5,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","LOPMAN",5,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","MEDAEQ",5,"W","medium star","STAR",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","MESFRA",5,"W","red urchin","URCHIN",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","METGIG",5,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","METSPP",5,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","MIMFOL",5,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","MYTCAL",5,"W","shelled mussel","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","NUCLAM",5,"W","shelled gastropod","no",2,60,0.0333333333333333
2025,"Cape Alava",3,"Kinsey Frick","NUDIBR",5,"W",NA,"no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","ORTKOE",5,"W","large star","STAR",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PAGSPP",5,"W","hermit_crabs","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PARCAL",5,"W","cucumber","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PATMIN",5,"W","medium star","STAR",7,60,0.116666666666667
2025,"Cape Alava",3,"Kinsey Frick","PELNOB",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PISBRE",5,"W","Pisaster","STAR",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PISGIG",5,"W","Pisaster","STAR",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PISOCH",5,"W","Pisaster","STAR",9,60,0.15
2025,"Cape Alava",3,"Kinsey Frick","PODSPP",5,"W","bivalve","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","POLSPP",5,"W",NA,"no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PTETES",5,"W",NA,"no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PUGGRA",5,"W","kelp crab","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PUGPRO",5,"W","kelp crab","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","PYCHEL",5,"W","Pycnopodia","STAR",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","SCALLOP",5,"W","bivalve","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","SCYDEC",5,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","SOLDAW",5,"W",NA,"no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","SOLSTI",5,"W","large star","STAR",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","STARREC",5,"W","sea_star_YOY","STAR",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","STRDRO",5,"W","green urchin","URCHIN",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","STRPUR",5,"W","purple urchin","URCHIN",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","STYFOR",5,"W","Stylasterias","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","STYMON",5,"W","tunicate","no",63,60,1.05
2025,"Cape Alava",3,"Kinsey Frick","TEGSPP",5,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","TRICAT",5,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","UNIDSP",5,"W","mobile_invert","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","URTCRA",5,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","URTLOF",5,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","URTPIS",5,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Kinsey Frick","URTSPP",5,"W","anemone","no",3,60,0.05
2025,"Cape Alava",3,"Megan Shaffer","ACAHUD",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ACAHUD",10,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ACANAN",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ACANAN",10,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ACMMIT",5,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ACMMIT",10,"E","shelled gastropod","no",3,60,0.05
2025,"Cape Alava",3,"Megan Shaffer","ANTELE",5,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ANTELE",10,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ANTXAN",5,"E","anemone","no",2,60,0.0333333333333333
2025,"Cape Alava",3,"Megan Shaffer","ANTXAN",10,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","BALNUB",5,"E","barnacle","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Megan Shaffer","BALNUB",10,"E","barnacle","no",28,60,0.466666666666667
2025,"Cape Alava",3,"Megan Shaffer","CADLUT",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CADLUT",10,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CALANN",5,"E","shelled gastropod","no",2,60,0.0333333333333333
2025,"Cape Alava",3,"Megan Shaffer","CALANN",10,"E","shelled gastropod","no",11,60,0.183333333333333
2025,"Cape Alava",3,"Megan Shaffer","CANORE",5,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CANORE",10,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CANSPP",5,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CANSPP",10,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CERFOL",5,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CERFOL",10,"E","shelled gastropod","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Megan Shaffer","CHITON",5,"E","chiton","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CHITON",10,"E","chiton","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CLAMSP",5,"E","bivalve","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CLAMSP",10,"E","bivalve","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRAARB",5,"E","sponge","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRAARB",10,"E","sponge","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRAGIG",5,"E","bivalve","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRAGIG",10,"E","bivalve","no",3,60,0.05
2025,"Cape Alava",3,"Megan Shaffer","CROPAP",5,"E","medium star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CROPAP",10,"E","medium star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRYDEC",5,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRYDEC",10,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRYSIT",5,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRYSIT",10,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRYSTE",5,"E","chiton","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CRYSTE",10,"E","chiton","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CUCMIN",5,"E","cucumber","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","CUCMIN",10,"E","cucumber","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","DERIMB",5,"E","leather star","STAR",1,60,0.0166666666666667
2025,"Cape Alava",3,"Megan Shaffer","DERIMB",10,"E","leather star","STAR",7,60,0.116666666666667
2025,"Cape Alava",3,"Megan Shaffer","DIASAN",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","DIASAN",10,"E","nudibranch","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Megan Shaffer","DIOASP",5,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","DIOASP",10,"E","shelled gastropod","no",5,60,0.0833333333333333
2025,"Cape Alava",3,"Megan Shaffer","DIRALB",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","DIRALB",10,"E","nudibranch","no",8,60,0.133333333333333
2025,"Cape Alava",3,"Megan Shaffer","DORODH",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","DORODH",10,"E","nudibranch","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Megan Shaffer","ENTDOF",5,"E","octopus","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ENTDOF",10,"E","octopus","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","EPIPRO",5,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","EPIPRO",10,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","EUPQUI",5,"E","cucumber","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","EUPQUI",10,"E","cucumber","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","EVATRO",5,"E","large star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","EVATRO",10,"E","large star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","FUSORE",5,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","FUSORE",10,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","HALKAM",5,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","HALKAM",10,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","HENLEV",5,"E","blood star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","HENLEV",10,"E","blood star","STAR",3,60,0.05
2025,"Cape Alava",3,"Megan Shaffer","HERCRA",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","HERCRA",10,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","JANFUS",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","JANFUS",10,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","LEPSPP",5,"E","brood star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","LEPSPP",10,"E","brood star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","LIMCOC",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","LIMCOC",10,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","LIRDIR",5,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","LIRDIR",10,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","LOPMAN",5,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","LOPMAN",10,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","MEDAEQ",5,"E","medium star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","MEDAEQ",10,"E","medium star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","MESFRA",5,"E","red urchin","URCHIN",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","MESFRA",10,"E","red urchin","URCHIN",1,60,0.0166666666666667
2025,"Cape Alava",3,"Megan Shaffer","METGIG",5,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","METGIG",10,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","METSPP",5,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","METSPP",10,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","MIMFOL",5,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","MIMFOL",10,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","MYTCAL",5,"E","shelled mussel","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","MYTCAL",10,"E","shelled mussel","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","NUCLAM",5,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","NUCLAM",10,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","NUDIBR",5,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","NUDIBR",10,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ORTKOE",5,"E","large star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","ORTKOE",10,"E","large star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PAGSPP",5,"E","hermit_crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PAGSPP",10,"E","hermit_crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PARCAL",5,"E","cucumber","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PARCAL",10,"E","cucumber","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PATMIN",5,"E","medium star","STAR",6,60,0.1
2025,"Cape Alava",3,"Megan Shaffer","PATMIN",10,"E","medium star","STAR",2,60,0.0333333333333333
2025,"Cape Alava",3,"Megan Shaffer","PELNOB",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PELNOB",10,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PISBRE",5,"E","Pisaster","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PISBRE",10,"E","Pisaster","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PISGIG",5,"E","Pisaster","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PISGIG",10,"E","Pisaster","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PISOCH",5,"E","Pisaster","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PISOCH",10,"E","Pisaster","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PODSPP",5,"E","bivalve","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PODSPP",10,"E","bivalve","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","POLSPP",5,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","POLSPP",10,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PTETES",5,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PTETES",10,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PUGGRA",5,"E","kelp crab","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PUGGRA",10,"E","kelp crab","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PUGPRO",5,"E","kelp crab","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PUGPRO",10,"E","kelp crab","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","PYCHEL",5,"E","Pycnopodia","STAR",1,60,0.0166666666666667
2025,"Cape Alava",3,"Megan Shaffer","PYCHEL",10,"E","Pycnopodia","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","SCALLOP",5,"E","bivalve","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","SCALLOP",10,"E","bivalve","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","SCYDEC",5,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","SCYDEC",10,"E","crabs","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","SOLDAW",5,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","SOLDAW",10,"E",NA,"no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","SOLSTI",5,"E","large star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","SOLSTI",10,"E","large star","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","STARREC",5,"E","sea_star_YOY","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","STARREC",10,"E","sea_star_YOY","STAR",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","STRDRO",5,"E","green urchin","URCHIN",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","STRDRO",10,"E","green urchin","URCHIN",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","STRPUR",5,"E","purple urchin","URCHIN",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","STRPUR",10,"E","purple urchin","URCHIN",1,60,0.0166666666666667
2025,"Cape Alava",3,"Megan Shaffer","STYFOR",5,"E","Stylasterias","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","STYFOR",10,"E","Stylasterias","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","STYMON",5,"E","tunicate","no",11,60,0.183333333333333
2025,"Cape Alava",3,"Megan Shaffer","STYMON",10,"E","tunicate","no",29,60,0.483333333333333
2025,"Cape Alava",3,"Megan Shaffer","TEGSPP",5,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","TEGSPP",10,"E","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","TRICAT",5,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","TRICAT",10,"E","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","UNIDSP",5,"E","mobile_invert","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","UNIDSP",10,"E","mobile_invert","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","URTCRA",5,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","URTCRA",10,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","URTLOF",5,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","URTLOF",10,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","URTPIS",5,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","URTPIS",10,"E","anemone","no",0,60,0
2025,"Cape Alava",3,"Megan Shaffer","URTSPP",5,"E","anemone","no",8,60,0.133333333333333
2025,"Cape Alava",3,"Megan Shaffer","URTSPP",10,"E","anemone","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Steve Lonhart","ACAHUD",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","ACANAN",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","ACMMIT",10,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","ANTELE",10,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","ANTXAN",10,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","BALNUB",10,"W","barnacle","no",24,60,0.4
2025,"Cape Alava",3,"Steve Lonhart","CADLUT",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CALANN",10,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CANORE",10,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CANSPP",10,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CERFOL",10,"W","shelled gastropod","no",2,60,0.0333333333333333
2025,"Cape Alava",3,"Steve Lonhart","CHITON",10,"W","chiton","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CLAMSP",10,"W","bivalve","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CRAARB",10,"W","sponge","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CRAGIG",10,"W","bivalve","no",6,60,0.1
2025,"Cape Alava",3,"Steve Lonhart","CROPAP",10,"W","medium star","STAR",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CRYDEC",10,"W",NA,"no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CRYSIT",10,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CRYSTE",10,"W","chiton","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","CUCMIN",10,"W","cucumber","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","DERIMB",10,"W","leather star","STAR",4,60,0.0666666666666667
2025,"Cape Alava",3,"Steve Lonhart","DIASAN",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","DIOASP",10,"W","shelled gastropod","no",7,60,0.116666666666667
2025,"Cape Alava",3,"Steve Lonhart","DIRALB",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","DORODH",10,"W","nudibranch","no",1,60,0.0166666666666667
2025,"Cape Alava",3,"Steve Lonhart","ENTDOF",10,"W","octopus","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","EPIPRO",10,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","EUPQUI",10,"W","cucumber","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","EVATRO",10,"W","large star","STAR",1,60,0.0166666666666667
2025,"Cape Alava",3,"Steve Lonhart","FUSORE",10,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","HALKAM",10,"W",NA,"no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","HENLEV",10,"W","blood star","STAR",8,60,0.133333333333333
2025,"Cape Alava",3,"Steve Lonhart","HERCRA",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","JANFUS",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","LEPSPP",10,"W","brood star","STAR",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","LIMCOC",10,"W","nudibranch","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","LIRDIR",10,"W","shelled gastropod","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","LOPMAN",10,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","MEDAEQ",10,"W","medium star","STAR",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","MESFRA",10,"W","red urchin","URCHIN",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","METGIG",10,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","METSPP",10,"W","anemone","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","MIMFOL",10,"W","crabs","no",0,60,0
2025,"Cape Alava",3,"Steve Lonhart","MYTCAL",10,"W","shelled mussel","no",0,60,0
