"YEAR","SITE","SIDE","ZONE","TRANSECT","CATEGORY","CLASSCODE","count","transect_id"
2024,"Cape Johnson","S",5,2,"COVER","CRUCOR",8,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"COVER","LACY",2,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"COVER","LEAFYRED",10,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"COVER","SHELL",2,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"COVER","SPONGE",2,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"RELIEF","0-10cm",4,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"RELIEF","10cm-1m",25,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"RELIEF","1m-2m",1,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"SUBSTRATE","BOULD",24,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"SUBSTRATE","COB",4,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,2,"SUBSTRATE","SAND",2,"2024_Cape Johnson_S_5_2"
2024,"Cape Johnson","S",5,3,"COVER","BARROC",3,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"COVER","BRANCH",2,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"COVER","CRUCOR",9,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"COVER","ENCRED",3,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"COVER","LEAFYRED",8,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"COVER","MACPYR_HF",1,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"COVER","SAND",2,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"COVER","SHELL",2,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"RELIEF","0-10cm",3,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"RELIEF","10cm-1m",27,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"SUBSTRATE","BOULD",21,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"SUBSTRATE","COB",5,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,3,"SUBSTRATE","SAND",4,"2024_Cape Johnson_S_5_3"
2024,"Cape Johnson","S",5,4,"COVER","BARROC",1,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"COVER","BUSHY",1,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"COVER","COLTUN",2,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"COVER","CRUCOR",10,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"COVER","ENCRED",1,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"COVER","LEAFYRED",9,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"COVER","NOT_DONE",6,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"RELIEF","0-10cm",3,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"RELIEF","10cm-1m",19,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"RELIEF","1m-2m",2,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"RELIEF","NOT_DONE",6,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"SUBSTRATE","BOULD",19,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"SUBSTRATE","COB",5,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",5,4,"SUBSTRATE","NOT_DONE",6,"2024_Cape Johnson_S_5_4"
2024,"Cape Johnson","S",10,1,"COVER","BRANCH",12,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"COVER","BUSHY",1,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"COVER","CRUCOR",14,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"COVER","LACY",1,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"COVER","LEAFYRED",1,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"COVER","SPONGE",1,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"RELIEF","10cm-1m",28,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"RELIEF","1m-2m",2,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"SUBSTRATE","BOULD",25,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,1,"SUBSTRATE","COB",5,"2024_Cape Johnson_S_10_1"
2024,"Cape Johnson","S",10,2,"COVER","BRANCH",16,"2024_Cape Johnson_S_10_2"
2024,"Cape Johnson","S",10,2,"COVER","ENCRED",10,"2024_Cape Johnson_S_10_2"
2024,"Cape Johnson","S",10,2,"COVER","LACY",2,"2024_Cape Johnson_S_10_2"
2024,"Cape Johnson","S",10,2,"COVER","SPONGE",2,"2024_Cape Johnson_S_10_2"
2024,"Cape Johnson","S",10,2,"RELIEF","10cm-1m",22,"2024_Cape Johnson_S_10_2"
2024,"Cape Johnson","S",10,2,"RELIEF","1m-2m",8,"2024_Cape Johnson_S_10_2"
2024,"Cape Johnson","S",10,2,"SUBSTRATE","BOULD",21,"2024_Cape Johnson_S_10_2"
2024,"Cape Johnson","S",10,2,"SUBSTRATE","COB",9,"2024_Cape Johnson_S_10_2"
2024,"Cape Johnson","S",10,3,"COVER","BRANCH",5,"2024_Cape Johnson_S_10_3"
2024,"Cape Johnson","S",10,3,"COVER","CRUCOR",18,"2024_Cape Johnson_S_10_3"
2024,"Cape Johnson","S",10,3,"COVER","ENCRED",1,"2024_Cape Johnson_S_10_3"
2024,"Cape Johnson","S",10,3,"COVER","SAND",5,"2024_Cape Johnson_S_10_3"
2024,"Cape Johnson","S",10,3,"COVER","SPONGE",1,"2024_Cape Johnson_S_10_3"
2024,"Cape Johnson","S",10,3,"RELIEF","10cm-1m",29,"2024_Cape Johnson_S_10_3"
2024,"Cape Johnson","S",10,3,"RELIEF","1m-2m",1,"2024_Cape Johnson_S_10_3"
2024,"Cape Johnson","S",10,3,"SUBSTRATE","BOULD",28,"2024_Cape Johnson_S_10_3"
2024,"Cape Johnson","S",10,3,"SUBSTRATE","SAND",2,"2024_Cape Johnson_S_10_3"
2024,"Destruction Island","N",5,1,"COVER","BRANCH",5,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"COVER","COLTUN",2,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"COVER","CRUCOR",10,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"COVER","ENCRED",3,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"COVER","LACY",3,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"COVER","LEAFYRED",5,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"COVER","SHELL",2,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"RELIEF","1m-2m",8,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"RELIEF",">2m",22,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"SUBSTRATE","BEDRK",29,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,1,"SUBSTRATE","SAND",1,"2024_Destruction Island_N_5_1"
2024,"Destruction Island","N",5,2,"COVER","BRANCH",6,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","BROWNUN",3,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","BRYO",1,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","BUSHY",1,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","COLTUN",1,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","CRUCOR",3,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","ENCRED",1,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","LACY",2,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","LEAFYRED",9,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","PTERO",1,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","SAND",1,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"COVER","SHELL",1,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"RELIEF","10cm-1m",1,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"RELIEF","1m-2m",2,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"RELIEF",">2m",27,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,2,"SUBSTRATE","BEDRK",30,"2024_Destruction Island_N_5_2"
2024,"Destruction Island","N",5,3,"COVER","ARTCOR",1,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"COVER","BRANCH",6,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"COVER","BROWNUN",3,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"COVER","COLTUN",2,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"COVER","CRUCOR",6,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"COVER","ENCRED",3,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"COVER","LACY",1,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"COVER","LEAFYRED",7,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"COVER","SHELL",1,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"RELIEF","0-10cm",3,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"RELIEF","10cm-1m",6,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"RELIEF","1m-2m",5,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"RELIEF",">2m",16,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,3,"SUBSTRATE","BEDRK",30,"2024_Destruction Island_N_5_3"
2024,"Destruction Island","N",5,4,"COVER","ARTCOR",1,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"COVER","BARNAC",1,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"COVER","BRANCH",14,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"COVER","BROWNUN",5,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"COVER","CRUCOR",2,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"COVER","ENCRED",1,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"COVER","LACY",2,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"COVER","LEAFYRED",3,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"COVER","SHELL",1,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"RELIEF","0-10cm",1,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"RELIEF","10cm-1m",2,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"RELIEF","1m-2m",27,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",5,4,"SUBSTRATE","BEDRK",30,"2024_Destruction Island_N_5_4"
2024,"Destruction Island","N",10,1,"COVER","ARTCOR",1,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"COVER","BRANCH",11,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"COVER","BROWNUN",1,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"COVER","CRUCOR",4,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"COVER","LEAFYRED",8,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"COVER","SAND",2,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"COVER","SHELL",2,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"COVER","SPONGE",1,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"RELIEF","10cm-1m",14,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"RELIEF","1m-2m",5,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"RELIEF",">2m",11,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,1,"SUBSTRATE","BEDRK",30,"2024_Destruction Island_N_10_1"
2024,"Destruction Island","N",10,2,"COVER","BARNAC",2,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"COVER","BRANCH",4,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"COVER","BROWNUN",1,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"COVER","CRUCOR",1,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"COVER","LEAFYRED",3,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"COVER","NOT_DONE",15,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"COVER","SHELL",3,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"COVER","SPONGE",1,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"RELIEF","10cm-1m",7,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"RELIEF",">2m",8,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"RELIEF","NOT_DONE",15,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"SUBSTRATE","BEDRK",15,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,2,"SUBSTRATE","NOT_DONE",15,"2024_Destruction Island_N_10_2"
2024,"Destruction Island","N",10,3,"COVER","ARTCOR",4,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"COVER","BARNAC",2,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"COVER","BRANCH",6,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"COVER","CRUCOR",4,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"COVER","LEAFYRED",2,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"COVER","NOT_DONE",6,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"COVER","SHELL",1,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"COVER","SPONGE",5,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"RELIEF","10cm-1m",2,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"RELIEF","1m-2m",5,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"RELIEF",">2m",17,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"RELIEF","NOT_DONE",6,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"SUBSTRATE","BEDRK",24,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","N",10,3,"SUBSTRATE","NOT_DONE",6,"2024_Destruction Island_N_10_3"
2024,"Destruction Island","S",5,1,"COVER","ANEM",4,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"COVER","BARNAC",3,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"COVER","BRANCH",1,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"COVER","BROWNUN",5,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"COVER","COLTUN",1,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"COVER","CRUCOR",8,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"COVER","ENCRED",4,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"COVER","LEAFYRED",2,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"COVER","PTERO",2,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"RELIEF",">2m",30,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,1,"SUBSTRATE","BEDRK",30,"2024_Destruction Island_S_5_1"
2024,"Destruction Island","S",5,2,"COVER","BARNAC",1,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"COVER","BRANCH",7,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"COVER","BROWNUN",6,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"COVER","COLTUN",1,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"COVER","CRUCOR",3,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"COVER","ENCRED",5,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"COVER","LEAFYRED",3,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"COVER","PTERO",1,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"COVER","SHELL",3,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"RELIEF",">2m",30,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,2,"SUBSTRATE","BEDRK",30,"2024_Destruction Island_S_5_2"
2024,"Destruction Island","S",5,3,"COVER","ARTCOR",3,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"COVER","BRANCH",14,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"COVER","BROWNUN",1,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"COVER","CRUCOR",5,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"COVER","ENCRED",3,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"COVER","PTERO",1,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"COVER","SHELL",3,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"RELIEF","0-10cm",7,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"RELIEF","10cm-1m",5,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"RELIEF","1m-2m",2,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"RELIEF",">2m",16,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"SUBSTRATE","BEDRK",27,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,3,"SUBSTRATE","SAND",3,"2024_Destruction Island_S_5_3"
2024,"Destruction Island","S",5,4,"COVER","BARNAC",2,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"COVER","BARROC",1,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"COVER","BRANCH",13,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"COVER","BROWNUN",1,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"COVER","COLTUN",3,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"COVER","CRUCOR",2,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"COVER","ENCRED",4,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"COVER","LEAFYRED",1,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"COVER","SAND",3,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"RELIEF","0-10cm",8,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"RELIEF","10cm-1m",4,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"RELIEF","1m-2m",2,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"RELIEF",">2m",16,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"SUBSTRATE","BEDRK",26,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"SUBSTRATE","COB",1,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",5,4,"SUBSTRATE","SAND",3,"2024_Destruction Island_S_5_4"
2024,"Destruction Island","S",10,1,"COVER","ARTCOR",7,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"COVER","BRANCH",15,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"COVER","CRUCOR",5,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"COVER","SHELL",1,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"COVER","SPONGE",2,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"RELIEF","0-10cm",6,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"RELIEF","10cm-1m",22,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"RELIEF","1m-2m",1,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"RELIEF",">2m",1,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,1,"SUBSTRATE","BEDRK",30,"2024_Destruction Island_S_10_1"
2024,"Destruction Island","S",10,2,"COVER","ARTCOR",5,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"COVER","BRANCH",12,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"COVER","COLTUN",1,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"COVER","CRUCOR",6,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"COVER","SHELL",4,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"COVER","SPONGE",2,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"RELIEF","0-10cm",4,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"RELIEF","10cm-1m",5,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"RELIEF","1m-2m",1,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"RELIEF",">2m",20,"2024_Destruction Island_S_10_2"
2024,"Destruction Island","S",10,2,"SUBSTRATE","BEDRK",30,"2024_Destruction Island_S_10_2"
2024,"Neah Bay","N",5,1,"COVER","ARTCOR",1,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"COVER","BARROC",1,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"COVER","BRANCH",11,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"COVER","BROWNUN",6,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"COVER","CRUCOR",5,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"COVER","NEREO_HF",1,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"COVER","PTERO",2,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"COVER","SHELL",3,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"RELIEF","0-10cm",25,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"RELIEF","10cm-1m",5,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"SUBSTRATE","BEDRK",28,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,1,"SUBSTRATE","BOULD",2,"2024_Neah Bay_N_5_1"
2024,"Neah Bay","N",5,2,"COVER","ARTCOR",2,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"COVER","BRANCH",9,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"COVER","BROWNUN",5,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"COVER","COLTUN",1,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"COVER","CRUCOR",7,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"COVER","LEAFYRED",3,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"COVER","PTERO",1,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"COVER","SAND",2,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"RELIEF","0-10cm",13,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"RELIEF","10cm-1m",17,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"SUBSTRATE","BEDRK",15,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"SUBSTRATE","BOULD",12,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,2,"SUBSTRATE","COB",3,"2024_Neah Bay_N_5_2"
2024,"Neah Bay","N",5,3,"COVER","ARTCOR",1,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"COVER","BRANCH",12,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"COVER","BROWNUN",2,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"COVER","COLTUN",1,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"COVER","CRUCOR",7,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"COVER","LEAFYRED",2,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"COVER","PTERO",3,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"COVER","SAND",2,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"COVER","SPONGE",1,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"RELIEF","0-10cm",6,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"RELIEF","10cm-1m",23,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"RELIEF","1m-2m",1,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"SUBSTRATE","BEDRK",29,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,3,"SUBSTRATE","SAND",1,"2024_Neah Bay_N_5_3"
2024,"Neah Bay","N",5,4,"COVER","BRANCH",8,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"COVER","BROWNUN",3,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"COVER","CRUCOR",12,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"COVER","LEAFYRED",2,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"COVER","MACPYR_HF",1,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"COVER","PTERO",2,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"COVER","SAND",1,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"COVER","SHELL",1,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"RELIEF","0-10cm",10,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"RELIEF","10cm-1m",20,"2024_Neah Bay_N_5_4"
2024,"Neah Bay","N",5,4,"SUBSTRATE","BEDRK",26,"2024_Neah Bay_N_5_4"
