year,site,zone,transect,lump,n_obs,dens_weighted,sd_w,se_w,dens_averaged,sd_ave,se_ave
2019,Cape Alava,10,2,med_sea_star,6,0,0,0,0,0,0
2019,Cape Alava,10,2,med_seastar,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Alava,10,2,mobile_invert,3,0,0,0,0,0,0
2019,Cape Alava,10,2,no_org,3,0,0,0,0,0,0
2019,Cape Alava,10,2,octopus,3,0,0,0,0,0,0
2019,Cape Alava,10,2,orange_cucumber,3,0.13,0.0659545297913646,0.03807886552931954,0.10833333333333332,0.09464847243000456,0.05464532103585001
2019,Cape Alava,10,2,P_ochraceous,3,0,0,0,0,0,0
2019,Cape Alava,10,2,purple_urchin,3,0,0,0,0,0,0
2019,Cape Alava,10,2,red_urchin,3,0,0,0,0,0,0
2019,Cape Alava,10,2,sea_cucumber,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Alava,10,2,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Alava,10,2,shelled_gastropod,21,0.025,0.038435305739290375,0.008387271329003276,0.02261904761904762,0.038652912167747716,0.008434756944723025
2019,Cape Alava,10,2,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Alava,10,2,small_anemone,6,0,0,0,0,0,0
2019,Cape Alava,10,2,sponge,3,0,0,0,0,0,0
2019,Cape Alava,10,2,tunicate,3,0.2,0.041833001326703784,0.024152294576982404,0.20833333333333334,0.052041649986653324,0.030046260628866582
2019,Cape Alava,10,3,bivalve,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2019,Cape Alava,10,3,blood_star,3,0.125,0.054006172486732174,0.031180478223116183,0.125,0.06614378277661477,0.03818813079129867
2019,Cape Alava,10,3,brood_sea_star,3,0,0,0,0,0,0
2019,Cape Alava,10,3,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Alava,10,3,chiton,6,0,0,0,0,0,0
2019,Cape Alava,10,3,crabs,18,0,0,0,0,0,0
2019,Cape Alava,10,3,green_urchin,3,0,0,0,0,0,0
2019,Cape Alava,10,3,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Alava,10,3,kelp_crab,6,0,0,0,0,0,0
2019,Cape Alava,10,3,large_anemone,21,0.002380952380952381,0.010647942749999,0.0023235716022584124,0.002380952380952381,0.01091089451179962,0.002380952380952381
2019,Cape Alava,10,3,large_barnacle,3,0,0,0,0,0,0
2019,Cape Alava,10,3,large_nudibranch,12,0.008333333333333333,0.018633899812498248,0.005379143536399191,0.008333333333333333,0.019462473604038074,0.005618332187193684
2019,Cape Alava,10,3,large_sea_star,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2019,Cape Alava,10,3,large_seastar,6,0,0,0,0,0,0
2019,Cape Alava,10,3,leather_star,3,0.05,0,0,0.05,0,0
2019,Cape Alava,10,3,med_nudibranch,18,0.039473684210526314,0.07708325534672004,0.01816869752386665,0.03888888888888889,0.08144929053162203,0.0191977818859144
2019,Cape Alava,10,3,med_sea_star,6,0,0,0,0,0,0
2019,Cape Alava,10,3,med_seastar,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Alava,10,3,mobile_invert,3,0,0,0,0,0,0
2019,Cape Alava,10,3,no_org,3,0,0,0,0,0,0
2019,Cape Alava,10,3,octopus,3,0,0,0,0,0,0
2019,Cape Alava,10,3,orange_cucumber,3,0.125,0.075,0.04330127018922193,0.13333333333333333,0.10408329997330663,0.06009252125773316
2019,Cape Alava,10,3,P_ochraceous,3,0.06666666666666667,0.047140452079103175,0.027216552697590872,0.06666666666666667,0.05773502691896258,0.03333333333333334
2019,Cape Alava,10,3,purple_urchin,3,0,0,0,0,0,0
2019,Cape Alava,10,3,red_urchin,3,0,0,0,0,0,0
2019,Cape Alava,10,3,sea_cucumber,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Alava,10,3,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Alava,10,3,shelled_gastropod,21,0.04583333333333333,0.07761640004248815,0.016937287064984555,0.02857142857142857,0.06436503043467891,0.014045601146431072
2019,Cape Alava,10,3,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Alava,10,3,small_anemone,6,0,0,0,0,0,0
2019,Cape Alava,10,3,sponge,3,0,0,0,0,0,0
2019,Cape Alava,10,3,tunicate,3,0.18,0.07483314773547883,0.04320493798938574,0.2,0.09999999999999999,0.057735026918962574
2019,Cape Alava,10,4,bivalve,12,0,0,0,0,0,0
2019,Cape Alava,10,4,blood_star,3,0.06666666666666667,0.023570226039551587,0.013608276348795436,0.06666666666666667,0.02886751345948129,0.01666666666666667
2019,Cape Alava,10,4,brood_sea_star,3,0,0,0,0,0,0
2019,Cape Alava,10,4,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Alava,10,4,chiton,6,0,0,0,0,0,0
2019,Cape Alava,10,4,crabs,18,0,0,0,0,0,0
2019,Cape Alava,10,4,green_urchin,3,0,0,0,0,0,0
2019,Cape Alava,10,4,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Alava,10,4,kelp_crab,6,0,0,0,0,0,0
2019,Cape Alava,10,4,large_anemone,21,0,0,0,0,0,0
2019,Cape Alava,10,4,large_barnacle,3,0.05,0.07071067811865475,0.040824829046386304,0.049999999999999996,0.08660254037844387,0.05
2019,Cape Alava,10,4,large_nudibranch,12,0,0,0,0,0,0
2019,Cape Alava,10,4,large_sea_star,12,0,0,0,0,0,0
2019,Cape Alava,10,4,large_seastar,6,0,0,0,0,0,0
2019,Cape Alava,10,4,leather_star,3,0.05,0.030618621784789725,0.017677669529663688,0.041666666666666664,0.038188130791298666,0.022047927592204922
2019,Cape Alava,10,4,med_nudibranch,18,0.03888888888888889,0.06573421981221796,0.015493704195075474,0.03888888888888889,0.06763995415945231,0.015942890088431985
2019,Cape Alava,10,4,med_sea_star,6,0,0,0,0,0,0
2019,Cape Alava,10,4,med_seastar,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Alava,10,4,mobile_invert,3,0,0,0,0,0,0
2019,Cape Alava,10,4,no_org,3,0,0,0,0,0,0
2019,Cape Alava,10,4,octopus,3,0,0,0,0,0,0
2019,Cape Alava,10,4,orange_cucumber,3,0.06666666666666667,0.06236095644623236,0.03600411499115478,0.06666666666666667,0.07637626158259733,0.044095855184409845
2019,Cape Alava,10,4,P_ochraceous,3,0,0,0,0,0,0
2019,Cape Alava,10,4,purple_urchin,3,0,0,0,0,0,0
2019,Cape Alava,10,4,red_urchin,3,0,0,0,0,0,0
2019,Cape Alava,10,4,sea_cucumber,3,0.06666666666666667,0.06236095644623236,0.03600411499115478,0.06666666666666667,0.07637626158259733,0.044095855184409845
2019,Cape Alava,10,4,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Alava,10,4,shelled_gastropod,21,0.02857142857142857,0.054710120443219316,0.011938727057676356,0.02857142857142857,0.05606119105813881,0.012233554836823932
2019,Cape Alava,10,4,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Alava,10,4,small_anemone,6,0,0,0,0,0,0
2019,Cape Alava,10,4,sponge,3,0,0,0,0,0,0
2019,Cape Alava,10,4,tunicate,3,0.16666666666666666,0.09428090415820632,0.05443310539518173,0.16666666666666666,0.11547005383792514,0.06666666666666667
2019,Cape Johnson,5,1,bivalve,12,0,0,0,0,0,0
2019,Cape Johnson,5,1,blood_star,3,0.06666666666666667,0.008333333333333331,0.00481125224324688,0.06388888888888888,0.012729376930432886,0.007349309197401639
2019,Cape Johnson,5,1,brood_sea_star,3,0.08333333333333333,0.008333333333333335,0.004811252243246883,0.08611111111111111,0.012729376930432895,0.0073493091974016446
2019,Cape Johnson,5,1,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,chiton,6,0,0,0,0,0,0
2019,Cape Johnson,5,1,crabs,18,0,0,0,0,0,0
2019,Cape Johnson,5,1,green_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,kelp_crab,6,0,0,0,0,0,0
2019,Cape Johnson,5,1,large_anemone,21,0,0,0,0,0,0
2019,Cape Johnson,5,1,large_barnacle,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2019,Cape Johnson,5,1,large_sea_star,12,0.008333333333333333,0.018633899812498248,0.005379143536399191,0.008333333333333333,0.019462473604038074,0.005618332187193684
2019,Cape Johnson,5,1,large_seastar,6,0,0,0,0,0,0
2019,Cape Johnson,5,1,leather_star,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,med_nudibranch,18,0,0,0,0,0,0
2019,Cape Johnson,5,1,med_sea_star,6,0,0,0,0,0,0
2019,Cape Johnson,5,1,med_seastar,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,mobile_invert,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,no_org,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,octopus,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,orange_cucumber,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,5,1,P_ochraceous,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,5,1,purple_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,red_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,sea_cucumber,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,shelled_gastropod,21,0,0,0,0,0,0
2019,Cape Johnson,5,1,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,small_anemone,6,0.008333333333333333,0.018633899812498248,0.007607257743127308,0.008333333333333333,0.020412414523193152,0.008333333333333335
2019,Cape Johnson,5,1,sponge,3,0,0,0,0,0,0
2019,Cape Johnson,5,1,tunicate,3,0.0625,0.012499999999999997,0.007216878364870321,0.058333333333333334,0.01443375672974064,0.008333333333333331
2019,Cape Johnson,5,2,bivalve,12,0,0,0,0,0,0
2019,Cape Johnson,5,2,blood_star,3,0.0625,0.0414578098794425,0.023935677693908457,0.05,0.05,0.02886751345948129
2019,Cape Johnson,5,2,brood_sea_star,3,0.05,0,0,0.05,0,0
2019,Cape Johnson,5,2,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,chiton,6,0,0,0,0,0,0
2019,Cape Johnson,5,2,crabs,18,0,0,0,0,0,0
2019,Cape Johnson,5,2,green_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,kelp_crab,6,0.008333333333333333,0.018633899812498248,0.007607257743127308,0.008333333333333333,0.020412414523193152,0.008333333333333335
2019,Cape Johnson,5,2,large_anemone,21,0.004761904761904762,0.014677176197545183,0.003202822424450235,0.004761904761904762,0.01503963018795596,0.0032819163695452912
2019,Cape Johnson,5,2,large_barnacle,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2019,Cape Johnson,5,2,large_sea_star,12,0.0125,0.02975595178559521,0.008589803386703461,0.0125,0.031079078025403054,0.008971757032065918
2019,Cape Johnson,5,2,large_seastar,6,0,0,0,0,0,0
2019,Cape Johnson,5,2,leather_star,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,med_nudibranch,18,0.005555555555555556,0.015713484026367724,0.0037037037037037043,0.005555555555555556,0.016169041669088866,0.0038110796698335304
2019,Cape Johnson,5,2,med_sea_star,6,0,0,0,0,0,0
2019,Cape Johnson,5,2,med_seastar,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,mobile_invert,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,no_org,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,octopus,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,orange_cucumber,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,P_ochraceous,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,purple_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,red_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,sea_cucumber,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,shelled_gastropod,21,0.002380952380952381,0.010647942749999,0.0023235716022584124,0.002380952380952381,0.01091089451179962,0.002380952380952381
2019,Cape Johnson,5,2,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,small_anemone,6,0,0,0,0,0,0
2019,Cape Johnson,5,2,sponge,3,0,0,0,0,0,0
2019,Cape Johnson,5,2,tunicate,3,0.03333333333333333,0.023570226039551587,0.013608276348795436,0.03333333333333333,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,5,3,bivalve,12,0,0,0,0,0,0
2019,Cape Johnson,5,3,blood_star,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,5,3,brood_sea_star,3,0.06666666666666667,0.044876373392787536,0.025909386258580046,0.058333333333333334,0.06291528696058958,0.03632415786283895
2019,Cape Johnson,5,3,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,chiton,6,0,0,0,0,0,0
2019,Cape Johnson,5,3,crabs,18,0.005555555555555556,0.015713484026367724,0.0037037037037037043,0.005555555555555556,0.016169041669088866,0.0038110796698335304
2019,Cape Johnson,5,3,green_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,kelp_crab,6,0,0,0,0,0,0
2019,Cape Johnson,5,3,large_anemone,21,0,0,0,0,0,0
2019,Cape Johnson,5,3,large_barnacle,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2019,Cape Johnson,5,3,large_sea_star,12,0.016666666666666666,0.031180478223116183,0.009001028747788697,0.016666666666666666,0.03256694736394648,0.009401267913629437
2019,Cape Johnson,5,3,large_seastar,6,0,0,0,0,0,0
2019,Cape Johnson,5,3,leather_star,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,med_nudibranch,18,0,0,0,0,0,0
2019,Cape Johnson,5,3,med_sea_star,6,0,0,0,0,0,0
2019,Cape Johnson,5,3,med_seastar,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,mobile_invert,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,no_org,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,octopus,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,orange_cucumber,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,5,3,P_ochraceous,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,purple_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,red_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,sea_cucumber,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,shelled_gastropod,21,0.004761904761904762,0.014677176197545183,0.003202822424450235,0.004761904761904762,0.01503963018795596,0.0032819163695452912
2019,Cape Johnson,5,3,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,small_anemone,6,0,0,0,0,0,0
2019,Cape Johnson,5,3,sponge,3,0,0,0,0,0,0
2019,Cape Johnson,5,3,tunicate,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,5,4,bivalve,12,0,0,0,0,0,0
2019,Cape Johnson,5,4,blood_star,3,0.05,0.07071067811865475,0.040824829046386304,0.049999999999999996,0.08660254037844387,0.05
2019,Cape Johnson,5,4,brood_sea_star,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,5,4,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,chiton,6,0,0,0,0,0,0
2019,Cape Johnson,5,4,crabs,18,0,0,0,0,0,0
2019,Cape Johnson,5,4,green_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,kelp_crab,6,0,0,0,0,0,0
2019,Cape Johnson,5,4,large_anemone,21,0.007142857142857143,0.031943828249996996,0.006970714806775237,0.007142857142857143,0.032732683535398856,0.007142857142857143
2019,Cape Johnson,5,4,large_barnacle,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2019,Cape Johnson,5,4,large_sea_star,12,0,0,0,0,0,0
2019,Cape Johnson,5,4,large_seastar,6,0,0,0,0,0,0
2019,Cape Johnson,5,4,leather_star,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,med_nudibranch,18,0.005555555555555556,0.015713484026367724,0.0037037037037037043,0.005555555555555556,0.016169041669088866,0.0038110796698335304
2019,Cape Johnson,5,4,med_sea_star,6,0,0,0,0,0,0
2019,Cape Johnson,5,4,med_seastar,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,mobile_invert,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,no_org,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,octopus,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,orange_cucumber,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,P_ochraceous,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,purple_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,red_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,sea_cucumber,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,shelled_gastropod,21,0.004761904761904762,0.014677176197545183,0.003202822424450235,0.004761904761904762,0.01503963018795596,0.0032819163695452912
2019,Cape Johnson,5,4,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,small_anemone,6,0,0,0,0,0,0
2019,Cape Johnson,5,4,sponge,3,0,0,0,0,0,0
2019,Cape Johnson,5,4,tunicate,3,0.08333333333333333,0.023570226039551584,0.013608276348795434,0.08333333333333334,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,10,1,bivalve,12,0,0,0,0,0,0
2019,Cape Johnson,10,1,blood_star,3,0.05,0.030618621784789725,0.017677669529663688,0.041666666666666664,0.038188130791298666,0.022047927592204922
2019,Cape Johnson,10,1,brood_sea_star,3,0.07,0.009999999999999998,0.005773502691896257,0.06666666666666667,0.01443375672974064,0.008333333333333331
2019,Cape Johnson,10,1,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,chiton,6,0.008333333333333333,0.018633899812498248,0.007607257743127308,0.008333333333333333,0.020412414523193152,0.008333333333333335
2019,Cape Johnson,10,1,crabs,18,0.002777777777777778,0.01145307118227128,0.002699514766132084,0.002777777777777778,0.011785113019775794,0.0027777777777777783
2019,Cape Johnson,10,1,green_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,kelp_crab,6,0,0,0,0,0,0
2019,Cape Johnson,10,1,large_anemone,21,0.007142857142857143,0.023328473740792173,0.005090690322141417,0.0071428571428571435,0.023904572186687872,0.005216405309573011
2019,Cape Johnson,10,1,large_barnacle,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,large_nudibranch,12,0.016666666666666666,0.037267799624996496,0.010758287072798382,0.016666666666666666,0.03892494720807615,0.011236664374387369
2019,Cape Johnson,10,1,large_sea_star,12,0,0,0,0,0,0
2019,Cape Johnson,10,1,large_seastar,6,0,0,0,0,0,0
2019,Cape Johnson,10,1,leather_star,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,10,1,med_nudibranch,18,0.002777777777777778,0.01145307118227128,0.002699514766132084,0.002777777777777778,0.011785113019775794,0.0027777777777777783
2019,Cape Johnson,10,1,med_sea_star,6,0,0,0,0,0,0
2019,Cape Johnson,10,1,med_seastar,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,mobile_invert,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,no_org,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,octopus,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,orange_cucumber,3,0.16666666666666666,0.08498365855987974,0.04906533814626582,0.16666666666666669,0.10408329997330663,0.06009252125773316
2019,Cape Johnson,10,1,P_ochraceous,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,purple_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,red_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,sea_cucumber,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,shelled_gastropod,21,0.009523809523809525,0.024971639242146466,0.005449258431155518,0.009523809523809525,0.025588315785957952,0.005583828285504084
2019,Cape Johnson,10,1,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,small_anemone,6,0,0,0,0,0,0
2019,Cape Johnson,10,1,sponge,3,0,0,0,0,0,0
2019,Cape Johnson,10,1,tunicate,3,0.15,0.1446979612848778,0.08354140689901425,0.17500000000000002,0.19525624189766638,0.11273124382057238
2019,Cape Johnson,10,2,bivalve,12,0,0,0,0,0,0
2019,Cape Johnson,10,2,blood_star,3,0.0875,0.016137430609197572,0.009316949906249126,0.07777777777777778,0.02545875386086578,0.014698618394803282
2019,Cape Johnson,10,2,brood_sea_star,3,0.06,0.02,0.011547005383792516,0.06666666666666667,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,10,2,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,chiton,6,0,0,0,0,0,0
2019,Cape Johnson,10,2,crabs,18,0,0,0,0,0,0
2019,Cape Johnson,10,2,green_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,kelp_crab,6,0,0,0,0,0,0
2019,Cape Johnson,10,2,large_anemone,21,0.007142857142857143,0.017496355305594128,0.0038180177416060625,0.0071428571428571435,0.017928429140015904,0.003912303982179758
2019,Cape Johnson,10,2,large_barnacle,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2019,Cape Johnson,10,2,large_sea_star,12,0,0,0,0,0,0
2019,Cape Johnson,10,2,large_seastar,6,0,0,0,0,0,0
2019,Cape Johnson,10,2,leather_star,3,0.05,0.040824829046386304,0.023570226039551587,0.05,0.05,0.02886751345948129
2019,Cape Johnson,10,2,med_nudibranch,18,0.008333333333333333,0.03435921354681384,0.008098544298396251,0.008333333333333333,0.035355339059327376,0.008333333333333333
2019,Cape Johnson,10,2,med_sea_star,6,0,0,0,0,0,0
2019,Cape Johnson,10,2,med_seastar,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,mobile_invert,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,no_org,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,octopus,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,orange_cucumber,3,0.15,0.040824829046386304,0.023570226039551587,0.15,0.05,0.02886751345948129
2019,Cape Johnson,10,2,P_ochraceous,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,purple_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,red_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,sea_cucumber,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,sea_star_YOY,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,shelled_gastropod,21,0.007142857142857143,0.023328473740792173,0.005090690322141417,0.0071428571428571435,0.023904572186687872,0.005216405309573011
2019,Cape Johnson,10,2,shelled_mollusk,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,small_anemone,6,0,0,0,0,0,0
2019,Cape Johnson,10,2,sponge,3,0,0,0,0,0,0
2019,Cape Johnson,10,2,tunicate,3,0.12,0.06403124237432849,0.03696845502136473,0.09999999999999999,0.09013878188659973,0.05204164998665332
2019,Cape Johnson,10,3,bivalve,12,0,0,0,0,0,0
2019,Cape Johnson,10,3,blood_star,3,0.0875,0.021650635094610966,0.0125,0.08333333333333334,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,10,3,brood_sea_star,3,0.0375,0.021650635094610966,0.0125,0.03333333333333333,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,10,3,Cal_cuc,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,chiton,6,0.008333333333333333,0.018633899812498248,0.007607257743127308,0.008333333333333333,0.020412414523193152,0.008333333333333335
2019,Cape Johnson,10,3,crabs,18,0,0,0,0,0,0
2019,Cape Johnson,10,3,green_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,hermit_crabs,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,kelp_crab,6,0,0,0,0,0,0
2019,Cape Johnson,10,3,large_anemone,21,0,0,0,0,0,0
2019,Cape Johnson,10,3,large_barnacle,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,10,3,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2019,Cape Johnson,10,3,large_sea_star,12,0,0,0,0,0,0
2019,Cape Johnson,10,3,large_seastar,6,0,0,0,0,0,0
2019,Cape Johnson,10,3,leather_star,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,10,3,med_nudibranch,18,0.010526315789473684,0.02475643121345629,0.005835146796337751,0.006944444444444444,0.02066105236834078,0.004869856745368048
2019,Cape Johnson,10,3,med_sea_star,6,0,0,0,0,0,0
2019,Cape Johnson,10,3,med_seastar,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,mobile_invert,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,no_org,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,octopus,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,orange_cucumber,3,0.03333333333333333,0.023570226039551587,0.013608276348795436,0.03333333333333333,0.02886751345948129,0.01666666666666667
2019,Cape Johnson,10,3,P_ochraceous,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,purple_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,red_urchin,3,0,0,0,0,0,0
2019,Cape Johnson,10,3,sea_cucumber,3,0,0,0,0,0,0
